,StateName,Abbrev,Date,AvgPrice,Type,MORTGAGE30US,MonthlyPayment,AvgRent
1387,New Jersey,NJ,2017-04-30,652039.2827034345,Multifamily,4.03,1751.81,1167.8552128430122
1388,Virginia,VA,2017-04-30,547296.6779932976,Multifamily,4.03,1470.4,1038.2802737583352
1389,Washington,WA,2017-04-30,517654.4988252576,Multifamily,4.03,1390.77,1014.8925656298259
1390,Arizona,AZ,2017-04-30,387242.0023737513,Multifamily,4.03,1040.39,1014.8615613783354
1391,Massachusetts,MA,2017-04-30,699020.3506239023,Multifamily,4.03,1878.03,1375.4420404764558
1392,Tennessee,TN,2017-04-30,377300.8321005493,Multifamily,4.03,1013.68,947.5333605613647
1393,Indiana,IN,2017-04-30,290063.0385341374,Multifamily,4.03,779.3,846.2591649093633
1394,Maryland,MD,2017-04-30,506599.91979575367,Multifamily,4.03,1361.07,1150.9864878612332
1395,Missouri,MO,2017-04-30,313417.6081046005,Multifamily,4.03,842.05,902.2615322121839
1396,Wisconsin,WI,2017-04-30,266699.08638977463,Multifamily,4.03,716.53,1005.6008486554634
1397,Colorado,CO,2017-04-30,501798.1027959811,Multifamily,4.03,1348.16,1374.3604007697768
1398,Minnesota,MN,2017-04-30,369976.1967710438,Multifamily,4.03,994.0,966.8448289096384
1399,South Carolina,SC,2017-04-30,337820.5217475656,Multifamily,4.03,907.61,979.3630844200076
1400,Alabama,AL,2017-04-30,337830.4421972004,Multifamily,4.03,907.64,915.0555037993992
1401,Louisiana,LA,2017-04-30,342353.37675027765,Multifamily,4.03,919.79,946.5984021428653
1402,Kentucky,KY,2017-04-30,304339.764428752,Multifamily,4.03,817.66,928.6931013846147
1403,Oregon,OR,2017-04-30,499481.0266490672,Multifamily,4.03,1341.94,1071.3725320127508
1404,Oklahoma,OK,2017-04-30,313939.0765228529,Multifamily,4.03,843.45,871.5565117573016
1405,Connecticut,CT,2017-04-30,591613.4783304213,Multifamily,4.03,1589.47,1294.6275321779078
1406,Utah,UT,2017-04-30,379159.0902918402,Multifamily,4.03,1018.67,1032.7596904933348
1407,Iowa,IA,2017-04-30,288541.82381280774,Multifamily,4.03,775.22,895.7834971878601
1408,Nevada,NV,2017-04-30,382470.980545426,Multifamily,4.03,1027.57,946.4724952855752
1409,Arkansas,AR,2017-04-30,324849.58099305636,Multifamily,4.03,872.76,925.3761677647816
1410,Mississippi,MS,2017-04-30,290270.08787435683,Multifamily,4.03,779.86,854.3104396099613
1411,Kansas,KS,2017-04-30,291712.3315409663,Multifamily,4.03,783.73,842.0022556547926
1412,New Mexico,NM,2017-04-30,324362.207818785,Multifamily,4.03,871.45,871.0889476325706
1413,Nebraska,NE,2017-04-30,286176.757936808,Multifamily,4.03,768.86,875.7611826527586
1414,Idaho,ID,2017-04-30,296262.0105669431,Multifamily,4.03,795.96,874.4406451218573
1415,West Virginia,ID,2017-04-30,229148.29323900005,Multifamily,4.03,615.65,874.4406451218573
1416,Hawaii,HI,2017-04-30,923197.884710685,Multifamily,4.03,2480.32,1190.7007637539532
1417,New Hampshire,NH,2017-04-30,389520.59713005135,Multifamily,4.03,1046.51,1061.8174634655265
1418,Maine,ME,2017-04-30,325047.853177614,Multifamily,4.03,873.3,1019.9608562536076
1419,Rhode Island,RI,2017-04-30,440100.2908912136,Multifamily,4.03,1182.4,1236.4401882857153
1420,Montana,MT,2017-04-30,350776.7911378835,Multifamily,4.03,942.42,942.830547604842
1421,Delaware,DE,2017-04-30,441665.33109835366,Multifamily,4.03,1186.61,1146.8736328718542
1422,South Dakota,SD,2017-04-30,302498.08192555426,Multifamily,4.03,812.71,856.5856120097656
1423,North Dakota,ND,2017-04-30,337546.1144532534,Multifamily,4.03,906.87,892.7377536512968
1424,Alaska,AK,2017-04-30,443955.8123894246,Multifamily,4.03,1192.76,1268.9886673355802
1426,Vermont,VT,2017-04-30,342134.9841455542,Multifamily,4.03,919.2,1021.7781860926196
1427,Wyoming,WY,2017-04-30,342155.7864236664,Multifamily,4.03,919.26,876.9755514923327
1428,California,CA,2017-05-31,779550.4911387287,Multifamily,3.95,2052.82,1475.6163779435076
1429,Texas,TX,2017-05-31,395708.5029008777,Multifamily,3.95,1042.03,976.0564688370947
1430,Florida,FL,2017-05-31,436163.9026922661,Multifamily,3.95,1148.56,1137.5278038014103
1431,New York,NY,2017-05-31,485908.6683131906,Multifamily,3.95,1279.56,1053.548724610472
1432,Pennsylvania,PA,2017-05-31,314605.6588921153,Multifamily,3.95,828.46,970.728731085554
1433,Illinois,IL,2017-05-31,374898.47218601994,Multifamily,3.95,987.23,865.5828129150474
1434,Ohio,OH,2017-05-31,275478.8604463385,Multifamily,3.95,725.43,897.1230348187241
1435,Georgia,GA,2017-05-31,351199.71181535977,Multifamily,3.95,924.83,952.4449313356005
1436,North Carolina,NC,2017-05-31,405845.11903421296,Multifamily,3.95,1068.73,1147.448895736253
1437,Michigan,MI,2017-05-31,289992.8848038581,Multifamily,3.95,763.65,918.7812075352077
1438,New Jersey,NJ,2017-05-31,654874.0594014246,Multifamily,3.95,1724.5,1171.303118545586
1439,Virginia,VA,2017-05-31,548175.8395525865,Multifamily,3.95,1443.53,1044.5844857881862
1440,Washington,WA,2017-05-31,521999.2494411005,Multifamily,3.95,1374.6,1022.658854269141
1441,Arizona,AZ,2017-05-31,388685.91536520934,Multifamily,3.95,1023.54,1023.1480017327273
1442,Massachusetts,MA,2017-05-31,703476.5757450747,Multifamily,3.95,1852.49,1383.1198428052576
1443,Tennessee,TN,2017-05-31,378789.83367242414,Multifamily,3.95,997.48,953.2605726285477
1444,Indiana,IN,2017-05-31,291645.79136917664,Multifamily,3.95,768.0,849.3868598009706
1445,Maryland,MD,2017-05-31,507910.7568392544,Multifamily,3.95,1337.5,1154.6648758632023
1446,Missouri,MO,2017-05-31,314749.0711243222,Multifamily,3.95,828.84,905.0788886813237
1447,Wisconsin,WI,2017-05-31,268179.91163217946,Multifamily,3.95,706.21,1011.1491724118108
1448,Colorado,CO,2017-05-31,504709.2236706528,Multifamily,3.95,1329.07,1387.2883776685028
1449,Minnesota,MN,2017-05-31,371715.4528989601,Multifamily,3.95,978.85,971.2621754692849
1450,South Carolina,SC,2017-05-31,338820.7650962848,Multifamily,3.95,892.23,984.31548331103
1451,Alabama,AL,2017-05-31,338472.8010945613,Multifamily,3.95,891.31,919.2518448710582
1452,Louisiana,LA,2017-05-31,342592.7823375848,Multifamily,3.95,902.16,951.2983061481318
1453,Kentucky,KY,2017-05-31,305827.97864077194,Multifamily,3.95,805.35,933.687324055088
1454,Oregon,OR,2017-05-31,501536.1047883216,Multifamily,3.95,1320.71,1079.3499086172944
1455,Oklahoma,OK,2017-05-31,314253.74084925064,Multifamily,3.95,827.53,876.4561502238754
1456,Connecticut,CT,2017-05-31,593083.6167456015,Multifamily,3.95,1561.79,1303.2170283542946
1457,Utah,UT,2017-05-31,381733.3501721204,Multifamily,3.95,1005.23,1040.146147642873
1458,Iowa,IA,2017-05-31,289538.48296774743,Multifamily,3.95,762.45,898.7961097011225
1459,Nevada,NV,2017-05-31,384205.3300736507,Multifamily,3.95,1011.74,954.622849364141
1460,Arkansas,AR,2017-05-31,325953.9189781912,Multifamily,3.95,858.35,929.9354516457645
1461,Mississippi,MS,2017-05-31,290858.1861380751,Multifamily,3.95,765.93,859.5885034253013
1462,Kansas,KS,2017-05-31,292765.21063485177,Multifamily,3.95,770.95,845.3793912199137
1463,New Mexico,NM,2017-05-31,325742.7430777717,Multifamily,3.95,857.79,875.6153324307538
1464,Nebraska,NE,2017-05-31,287573.0017456179,Multifamily,3.95,757.28,880.0329872995254
1465,Idaho,ID,2017-05-31,298010.8260877872,Multifamily,3.95,784.76,880.9461810965146
1466,West Virginia,ID,2017-05-31,230084.62319235897,Multifamily,3.95,605.89,880.9461810965146
1467,Hawaii,HI,2017-05-31,926732.1586659806,Multifamily,3.95,2440.39,1195.7872146590094
1468,New Hampshire,NH,2017-05-31,392101.4313620003,Multifamily,3.95,1032.53,1065.8881895728334
1469,Maine,ME,2017-05-31,327067.6431502732,Multifamily,3.95,861.28,1028.6458474239291
1470,Rhode Island,RI,2017-05-31,442896.6838226488,Multifamily,3.95,1166.29,1241.7018954238818
1471,Montana,MT,2017-05-31,352771.65460603894,Multifamily,3.95,928.97,946.2894285358699
1472,Delaware,DE,2017-05-31,442179.8476528372,Multifamily,3.95,1164.41,1154.7928605704706
1473,South Dakota,SD,2017-05-31,304315.8926392305,Multifamily,3.95,801.37,860.2363603183742
1474,North Dakota,ND,2017-05-31,338349.01492032205,Multifamily,3.95,890.99,897.1487821310257
1475,Alaska,AK,2017-05-31,443723.9974896573,Multifamily,3.95,1168.47,1273.743044470766
1477,Vermont,VT,2017-05-31,344195.36663747224,Multifamily,3.95,906.38,1024.4289032421939
1478,Wyoming,WY,2017-05-31,343008.3062357204,Multifamily,3.95,903.26,881.1220232956093
1479,California,CA,2017-06-30,784156.3344265409,Multifamily,3.88,2028.35,1483.666738301596
1480,Texas,TX,2017-06-30,396511.7516051943,Multifamily,3.88,1025.64,980.084527521047
1481,Florida,FL,2017-06-30,437259.226944138,Multifamily,3.88,1131.04,1143.6013118841327
1482,New York,NY,2017-06-30,488316.6398013321,Multifamily,3.88,1263.11,1058.0073019595436
1483,Pennsylvania,PA,2017-06-30,315853.0219727194,Multifamily,3.88,817.01,972.9694372414863
1484,Illinois,IL,2017-06-30,374993.1078108362,Multifamily,3.88,969.98,867.6674815990217
1485,Ohio,OH,2017-06-30,276604.95928692387,Multifamily,3.88,715.48,900.4061094252338
1486,Georgia,GA,2017-06-30,351770.7273015768,Multifamily,3.88,909.91,958.6610792401264
1487,North Carolina,NC,2017-06-30,406732.59956581617,Multifamily,3.88,1052.08,1153.5522105996217
1488,Michigan,MI,2017-06-30,291757.94955977506,Multifamily,3.88,754.68,922.0628529326495
1489,New Jersey,NJ,2017-06-30,657517.0463414089,Multifamily,3.88,1700.78,1179.2494671043526
1490,Virginia,VA,2017-06-30,548501.2249036169,Multifamily,3.88,1418.79,1048.7790143501036
1491,Washington,WA,2017-06-30,525963.409168732,Multifamily,3.88,1360.49,1030.6858389445483
1492,Arizona,AZ,2017-06-30,389965.71757183527,Multifamily,3.88,1008.71,1032.4112199238389
1493,Massachusetts,MA,2017-06-30,707344.6759245157,Multifamily,3.88,1829.66,1393.0359903925614
1494,Tennessee,TN,2017-06-30,379928.99115281965,Multifamily,3.88,982.75,957.5651389985132
1495,Indiana,IN,2017-06-30,292998.3246291237,Multifamily,3.88,757.89,850.1345260229496
1496,Maryland,MD,2017-06-30,508285.4615982376,Multifamily,3.88,1314.77,1156.8315308466904
1497,Missouri,MO,2017-06-30,315692.50936209224,Multifamily,3.88,816.59,905.7928701358976
1498,Wisconsin,WI,2017-06-30,269473.14035228966,Multifamily,3.88,697.04,1013.4516442126671
1499,Colorado,CO,2017-06-30,506498.7289893551,Multifamily,3.88,1310.14,1396.5257384218705
1500,Minnesota,MN,2017-06-30,373018.75585774967,Multifamily,3.88,964.88,972.5134232182265
1501,South Carolina,SC,2017-06-30,339706.0451636351,Multifamily,3.88,878.71,989.0215914868024
1502,Alabama,AL,2017-06-30,338768.74561871326,Multifamily,3.88,876.28,920.8601968218659
1503,Louisiana,LA,2017-06-30,342736.5302917438,Multifamily,3.88,886.55,953.7729723150873
1504,Kentucky,KY,2017-06-30,306975.94525547005,Multifamily,3.88,794.04,937.5633455299479
1505,Oregon,OR,2017-06-30,503436.3921529026,Multifamily,3.88,1302.22,1086.5623954210394
1506,Oklahoma,OK,2017-06-30,314372.96626347164,Multifamily,3.88,813.18,878.5320656313411
1507,Connecticut,CT,2017-06-30,593548.2786484333,Multifamily,3.88,1535.31,1307.98107378443
1508,Utah,UT,2017-06-30,384052.0907992956,Multifamily,3.88,993.41,1047.7984319349066
1509,Iowa,IA,2017-06-30,290571.93260141666,Multifamily,3.88,751.61,901.6626591723115
1510,Nevada,NV,2017-06-30,385773.5491432047,Multifamily,3.88,997.87,960.3764381938962
1511,Arkansas,AR,2017-06-30,326710.2819009884,Multifamily,3.88,845.09,933.2217662042079
1512,Mississippi,MS,2017-06-30,291622.16092962044,Multifamily,3.88,754.33,861.8040740185731
1513,Kansas,KS,2017-06-30,293383.06431229395,Multifamily,3.88,758.88,846.9139436218803
1514,New Mexico,NM,2017-06-30,326916.813417512,Multifamily,3.88,845.62,878.3012522835423
1515,Nebraska,NE,2017-06-30,288824.4518870152,Multifamily,3.88,747.09,883.1653832148579
1516,Idaho,ID,2017-06-30,299733.89005555346,Multifamily,3.88,775.31,886.4707888829154
1517,West Virginia,ID,2017-06-30,230694.47655646235,Multifamily,3.88,596.73,886.4707888829154
1518,Hawaii,HI,2017-06-30,929468.8560625914,Multifamily,3.88,2404.23,1195.2676595533205
1519,New Hampshire,NH,2017-06-30,394612.8723845432,Multifamily,3.88,1020.73,1070.963815143616
1520,Maine,ME,2017-06-30,329651.8480109635,Multifamily,3.88,852.7,1031.6434805540391
1521,Rhode Island,RI,2017-06-30,445561.5259521676,Multifamily,3.88,1152.52,1241.261511997685
1522,Montana,MT,2017-06-30,354705.4957851327,Multifamily,3.88,917.5,947.4922335666213
1523,Delaware,DE,2017-06-30,442292.49626471143,Multifamily,3.88,1144.06,1152.0741194551554
1524,South Dakota,SD,2017-06-30,306055.3210991084,Multifamily,3.88,791.66,862.3269771267197
1525,North Dakota,ND,2017-06-30,339096.8244714244,Multifamily,3.88,877.13,902.7891309804563
1526,Alaska,AK,2017-06-30,443954.4202231157,Multifamily,3.88,1148.36,1273.769267427684
1528,Vermont,VT,2017-06-30,346163.4852179642,Multifamily,3.88,895.41,1023.3945683693
1529,Wyoming,WY,2017-06-30,343743.66160204966,Multifamily,3.88,889.15,881.7957741056334
1530,California,CA,2017-07-31,786094.3540444243,Multifamily,3.92,2054.33,1487.9831610911838
1531,Texas,TX,2017-07-31,396658.7759808451,Multifamily,3.92,1036.6,980.5346158493994
1532,Florida,FL,2017-07-31,438143.45350752614,Multifamily,3.92,1145.01,1147.0766230104753
1533,New York,NY,2017-07-31,490071.03957893234,Multifamily,3.92,1280.72,1059.4783853484382
1534,Pennsylvania,PA,2017-07-31,316796.24204607285,Multifamily,3.92,827.89,989.12737579029
1535,Illinois,IL,2017-07-31,374603.50019127986,Multifamily,3.92,978.96,866.4172196317345
1536,Ohio,OH,2017-07-31,277371.9565928833,Multifamily,3.92,724.87,902.1209453917836
1537,Georgia,GA,2017-07-31,352223.9939358989,Multifamily,3.92,920.48,961.5695637308247
1538,North Carolina,NC,2017-07-31,407235.20781277865,Multifamily,3.92,1064.24,1155.9974278499988
1539,Michigan,MI,2017-07-31,292951.55777226103,Multifamily,3.92,765.58,925.8053802662936
1540,New Jersey,NJ,2017-07-31,659525.495937249,Multifamily,3.92,1723.56,1179.845653675218
1541,Virginia,VA,2017-07-31,548275.822325515,Multifamily,3.92,1432.83,1052.0897884069007
1542,Washington,WA,2017-07-31,529349.7087973935,Multifamily,3.92,1383.37,1032.7058300256288
1543,Arizona,AZ,2017-07-31,391122.7181689345,Multifamily,3.92,1022.13,1036.9147346423053
1544,Massachusetts,MA,2017-07-31,710609.5995305352,Multifamily,3.92,1857.06,1392.7085025421725
1545,Tennessee,TN,2017-07-31,380915.9710044129,Multifamily,3.92,995.46,959.7984366761895
1546,Indiana,IN,2017-07-31,293808.615307247,Multifamily,3.92,767.82,851.4007252968515
1547,Maryland,MD,2017-07-31,507944.7524289082,Multifamily,3.92,1327.43,1158.2189025703112
1548,Missouri,MO,2017-07-31,316043.4518716615,Multifamily,3.92,825.93,906.5833805212035
1549,Wisconsin,WI,2017-07-31,270437.49518088065,Multifamily,3.92,706.74,1016.0912659477832
1550,Colorado,CO,2017-07-31,507341.6805210623,Multifamily,3.92,1325.85,1397.1938257031602
1551,Minnesota,MN,2017-07-31,373589.09488525655,Multifamily,3.92,976.31,971.8782048621433
1552,South Carolina,SC,2017-07-31,340313.4371428787,Multifamily,3.92,889.35,991.6281200414583
1553,Alabama,AL,2017-07-31,338987.41446275375,Multifamily,3.92,885.89,923.0065637388642
1554,Louisiana,LA,2017-07-31,342875.5141675301,Multifamily,3.92,896.05,953.9056379331034
1555,Kentucky,KY,2017-07-31,307601.3603323668,Multifamily,3.92,803.86,939.6195964874
1556,Oregon,OR,2017-07-31,504659.8719350831,Multifamily,3.92,1318.84,1091.272772203449
1557,Oklahoma,OK,2017-07-31,314197.34938308626,Multifamily,3.92,821.1,877.199926854124
1558,Connecticut,CT,2017-07-31,593122.5656883526,Multifamily,3.92,1550.03,1306.8475928535254
1559,Utah,UT,2017-07-31,385984.7601128048,Multifamily,3.92,1008.71,1052.552461052371
1560,Iowa,IA,2017-07-31,291027.8168499812,Multifamily,3.92,760.55,899.6188048497329
1561,Nevada,NV,2017-07-31,387113.0587182469,Multifamily,3.92,1011.66,961.8282857092112
1562,Arkansas,AR,2017-07-31,327212.8308989262,Multifamily,3.92,855.12,935.7332480941568
1563,Mississippi,MS,2017-07-31,292081.0657217731,Multifamily,3.92,763.31,862.235308859025
1564,Kansas,KS,2017-07-31,293487.9204713642,Multifamily,3.92,766.98,845.5719956435464
1565,New Mexico,NM,2017-07-31,327820.2066056042,Multifamily,3.92,856.7,879.0982385069264
1566,Nebraska,NE,2017-07-31,289680.7886296888,Multifamily,3.92,757.03,881.2661385061919
1567,Idaho,ID,2017-07-31,301066.1198075835,Multifamily,3.92,786.79,889.1943357246928
1568,West Virginia,ID,2017-07-31,230665.61184203823,Multifamily,3.92,602.81,889.1943357246928
1569,Hawaii,HI,2017-07-31,932037.6248294516,Multifamily,3.92,2435.72,1195.5617424499305
1570,New Hampshire,NH,2017-07-31,396470.58889611904,Multifamily,3.92,1036.11,1078.2813697117192
1571,Maine,ME,2017-07-31,331862.759494425,Multifamily,3.92,867.27,1039.9377468241594
1572,Rhode Island,RI,2017-07-31,447481.1199826556,Multifamily,3.92,1169.42,1244.169206890646
1573,Montana,MT,2017-07-31,355937.8395358671,Multifamily,3.92,930.18,948.2580996326291
1574,Delaware,DE,2017-07-31,441953.0257833912,Multifamily,3.92,1154.97,1149.7435823236947
1575,South Dakota,SD,2017-07-31,307028.106124394,Multifamily,3.92,802.37,861.5973077215205
1576,North Dakota,ND,2017-07-31,339429.04195093975,Multifamily,3.92,887.04,866.4234937343433
1577,Alaska,AK,2017-07-31,444249.7949254904,Multifamily,3.92,1160.97,1278.377315661165
1579,Vermont,VT,2017-07-31,347811.4813617942,Multifamily,3.92,908.95,1028.6471361782649
1580,Wyoming,WY,2017-07-31,343866.2773429523,Multifamily,3.92,898.64,879.0106082366764
1581,California,CA,2017-08-31,788123.8379022129,Multifamily,3.82,2007.09,1492.10428847613
1582,Texas,TX,2017-08-31,396981.8203480499,Multifamily,3.82,1010.98,980.4703430710878
1583,Florida,FL,2017-08-31,439405.0872913576,Multifamily,3.82,1119.02,1150.981875771388
1584,New York,NY,2017-08-31,491894.1101968182,Multifamily,3.82,1252.69,1060.2981503901567
1585,Pennsylvania,PA,2017-08-31,317605.0434018673,Multifamily,3.82,808.83,977.5109542032345
1586,Illinois,IL,2017-08-31,373955.82380800374,Multifamily,3.82,952.34,874.9152233333801
1587,Ohio,OH,2017-08-31,278047.91841649095,Multifamily,3.82,708.1,901.3027788509629
1588,Georgia,GA,2017-08-31,352781.65697896824,Multifamily,3.82,898.42,961.8178980022374
1589,North Carolina,NC,2017-08-31,407829.48236466927,Multifamily,3.82,1038.61,1158.1439406558945
1590,Michigan,MI,2017-08-31,293769.78697868745,Multifamily,3.82,748.13,927.0621329747105
1591,New Jersey,NJ,2017-08-31,661165.4690833255,Multifamily,3.82,1683.77,1177.0070851502894
1592,Virginia,VA,2017-08-31,548289.8377504483,Multifamily,3.82,1396.31,1053.5177284985398
1593,Washington,WA,2017-08-31,532811.5116160865,Multifamily,3.82,1356.89,1035.442723466012
1594,Arizona,AZ,2017-08-31,392416.87002899894,Multifamily,3.82,999.35,1037.8489276163202
1595,Massachusetts,MA,2017-08-31,713366.7397299032,Multifamily,3.82,1816.71,1394.0052645257558
1596,Tennessee,TN,2017-08-31,382145.8085017293,Multifamily,3.82,973.2,961.909829540641
1597,Indiana,IN,2017-08-31,294572.2818172532,Multifamily,3.82,750.18,851.1629141600453
1598,Maryland,MD,2017-08-31,507695.4439522656,Multifamily,3.82,1292.93,1158.538876916802
1599,Missouri,MO,2017-08-31,316229.65930877504,Multifamily,3.82,805.33,907.5035453436132
1600,Wisconsin,WI,2017-08-31,271202.9349235832,Multifamily,3.82,690.66,1016.6891006902767
1601,Colorado,CO,2017-08-31,508042.23930641235,Multifamily,3.82,1293.81,1401.44608410265
1602,Minnesota,MN,2017-08-31,373953.9074535201,Multifamily,3.82,952.34,973.8976146059676
1603,South Carolina,SC,2017-08-31,340948.56838789367,Multifamily,3.82,868.28,993.3329085356179
1604,Alabama,AL,2017-08-31,339433.1013393845,Multifamily,3.82,864.42,925.0147982228916
1605,Louisiana,LA,2017-08-31,343342.6630295294,Multifamily,3.82,874.38,955.6744553545867
1606,Kentucky,KY,2017-08-31,308209.9667635828,Multifamily,3.82,784.91,941.2404479359442
1607,Oregon,OR,2017-08-31,505890.8491052375,Multifamily,3.82,1288.34,1094.9180336114775
1608,Oklahoma,OK,2017-08-31,314044.2070132491,Multifamily,3.82,799.77,876.8440553910806
1609,Connecticut,CT,2017-08-31,592241.9920148478,Multifamily,3.82,1508.24,1302.6364276861666
1610,Utah,UT,2017-08-31,388092.2813655829,Multifamily,3.82,988.34,1056.2520494081975
1611,Iowa,IA,2017-08-31,291319.16809798725,Multifamily,3.82,741.89,900.2387513737699
